location_code,location,year,population,urban_population_ratio,gdp_per_capita,source,collected_at
TUN,Tunisia,2021,12048622,69.3997523770568,3906.93926319391,World Bank,2026-07-10T05:20:25.915715+00:00
TUN,Tunisia,2022,12119334,69.707138648303,3707.29283414381,World Bank,2026-07-10T05:20:25.915715+00:00
TUN,Tunisia,2023,12200431,70.0266686486584,3951.11683376921,World Bank,2026-07-10T05:20:25.915715+00:00
TUN,Tunisia,2024,12277109,70.3585355691955,4187.64079392362,World Bank,2026-07-10T05:20:25.915715+00:00
TUN,Tunisia,2025,12348573,70.7029326009864,4656.63818386852,World Bank,2026-07-10T05:20:25.915715+00:00
TUR,Turkiye,2020,83384680,88.9303114965222,8798.11791709313,World Bank,2026-07-10T05:20:25.915715+00:00
TUR,Turkiye,2021,84147318,89.1762048153239,9981.76398411336,World Bank,2026-07-10T05:20:25.915715+00:00
TUR,Turkiye,2022,84979913,89.0381164550781,10897.8397861365,World Bank,2026-07-10T05:20:25.915715+00:00
TUR,Turkiye,2023,85325965,89.0218446796121,13375.0947282864,World Bank,2026-07-10T05:20:25.915715+00:00
TUR,Turkiye,2024,85518661,89.3443122873887,15892.7157287241,World Bank,2026-07-10T05:20:25.915715+00:00
TUR,Turkiye,2025,85878556,89.494060002186,18599.4420922378,World Bank,2026-07-10T05:20:25.915715+00:00
TUV,Tuvalu,2020,10399,61.9212610534937,4976.11254109571,World Bank,2026-07-10T05:20:25.915715+00:00
TUV,Tuvalu,2021,10194,62.6098296425994,5905.08198095343,World Bank,2026-07-10T05:20:25.915715+00:00
TUV,Tuvalu,2022,9992,63.3065768081154,5911.32727055301,World Bank,2026-07-10T05:20:25.915715+00:00
TUV,Tuvalu,2023,9816,64.0117206689787,6344.7750188689,World Bank,2026-07-10T05:20:25.915715+00:00
TUV,Tuvalu,2024,9646,64.7254793441291,,World Bank,2026-07-10T05:20:25.915715+00:00
TUV,Tuvalu,2025,9492,65.4480709525093,,World Bank,2026-07-10T05:20:25.915715+00:00
TZA,Tanzania,2020,60972798,33.8547246036273,1117.41528320313,World Bank,2026-07-10T05:20:25.915715+00:00
TZA,Tanzania,2021,62830412,34.3500111758619,1159.85656738281,World Bank,2026-07-10T05:20:25.915715+00:00
TZA,Tanzania,2022,64711821,34.8234736377147,1207.52062988281,World Bank,2026-07-10T05:20:25.915715+00:00
TZA,Tanzania,2023,66617606,35.4748019434954,1224.00219726563,World Bank,2026-07-10T05:20:25.915715+00:00
TZA,Tanzania,2024,68560157,36.1684458862992,1192.60668945313,World Bank,2026-07-10T05:20:25.915715+00:00
TZA,Tanzania,2025,70545865,36.8833115936643,1318.81921386719,World Bank,2026-07-10T05:20:25.915715+00:00
UGA,Uganda,2020,44457152,28.5399752271502,845.766463890124,World Bank,2026-07-10T05:20:25.915715+00:00
UGA,Uganda,2021,45910930,29.2362957789022,882.791717542504,World Bank,2026-07-10T05:20:25.915715+00:00
UGA,Uganda,2022,47312719,29.9251969709665,963.067314117178,World Bank,2026-07-10T05:20:25.915715+00:00
UGA,Uganda,2023,48656601,30.6059359395495,1002.30913917142,World Bank,2026-07-10T05:20:25.915715+00:00
UGA,Uganda,2024,50015092,31.2777698213557,1077.91278438613,World Bank,2026-07-10T05:20:25.915715+00:00
UGA,Uganda,2025,51384894,31.9399557536617,1206.30450825002,World Bank,2026-07-10T05:20:25.915715+00:00
UKR,Ukraine,2020,44680014,69.3839100516745,3709.76928710938,World Bank,2026-07-10T05:20:25.915715+00:00
UKR,Ukraine,2021,44298640,69.4027032653896,4775.94580078125,World Bank,2026-07-10T05:20:25.915715+00:00
UKR,Ukraine,2022,41048766,69.42345912103,4199.6708984375,World Bank,2026-07-10T05:20:25.915715+00:00
UKR,Ukraine,2023,37732836,69.4754455027606,5139.59814453125,World Bank,2026-07-10T05:20:25.915715+00:00
UKR,Ukraine,2024,37860221,69.5315643200148,5391.62255859375,World Bank,2026-07-10T05:20:25.915715+00:00
UKR,Ukraine,2025,38980376,69.5954924645764,5865.884765625,World Bank,2026-07-10T05:20:25.915715+00:00
URY,Uruguay,2020,3398968,95.3997650146484,15757.5341990356,World Bank,2026-07-10T05:20:25.915715+00:00
URY,Uruguay,2021,3396695,95.4497146606445,17881.8119616753,World Bank,2026-07-10T05:20:25.915715+00:00
URY,Uruguay,2022,3390913,95.4977416992188,21009.2883798725,World Bank,2026-07-10T05:20:25.915715+00:00
URY,Uruguay,2023,3388081,95.5439605712891,23378.6399733516,World Bank,2026-07-10T05:20:25.915715+00:00
URY,Uruguay,2024,3386588,95.5981951588181,24308.4954958447,World Bank,2026-07-10T05:20:25.915715+00:00
URY,Uruguay,2025,3384688,95.6537192104085,25215.8238152781,World Bank,2026-07-10T05:20:25.915715+00:00
USA,United States,2020,331578104,79.997451762548,64465.2971415748,World Bank,2026-07-10T05:20:25.915715+00:00
USA,United States,2021,332100166,80.0074765140272,71441.2319805947,World Bank,2026-07-10T05:20:25.915715+00:00
USA,United States,2022,333996304,80.0324978239707,78008.6895811877,World Bank,2026-07-10T05:20:25.915715+00:00
USA,United States,2023,336755052,80.071561119178,82586.7847707894,World Bank,2026-07-10T05:20:25.915715+00:00
USA,United States,2024,340003797,80.1247798047184,86169.6641581917,World Bank,2026-07-10T05:20:25.915715+00:00
USA,United States,2025,341784857,80.1921733027869,90026.5163005744,World Bank,2026-07-10T05:20:25.915715+00:00
UZB,Uzbekistan,2020,33586372,50.7670402526855,2087.96374711792,World Bank,2026-07-10T05:20:25.916812+00:00
UZB,Uzbekistan,2021,34243696,50.9269905090332,2370.36480555669,World Bank,2026-07-10T05:20:25.916812+00:00
UZB,Uzbekistan,2022,34938955,50.9847412109375,2698.60262953369,World Bank,2026-07-10T05:20:25.916812+00:00
UZB,Uzbekistan,2023,35652307,50.9964841114568,3015.97705069457,World Bank,2026-07-10T05:20:25.916812+00:00
UZB,Uzbekistan,2024,36361859,50.9986686706543,3337.45492058664,World Bank,2026-07-10T05:20:25.916812+00:00
UZB,Uzbekistan,2025,37053428,51.0173495084299,3968.2720079072,World Bank,2026-07-10T05:20:25.916812+00:00
VCT,St. Vincent and the Grenadines,2020,103526,47.3255171858432,8351.20324040982,World Bank,2026-07-10T05:20:25.915715+00:00
VCT,St. Vincent and the Grenadines,2021,102841,47.4554100739049,8641.27904024443,World Bank,2026-07-10T05:20:25.915715+00:00
VCT,St. Vincent and the Grenadines,2022,102046,47.585897833353,9693.55867833025,World Bank,2026-07-10T05:20:25.915715+00:00
VCT,St. Vincent and the Grenadines,2023,101323,47.7169922340041,10582.3656725229,World Bank,2026-07-10T05:20:25.915715+00:00
VCT,St. Vincent and the Grenadines,2024,100616,47.8487050456749,11501.2265187188,World Bank,2026-07-10T05:20:25.915715+00:00
VCT,St. Vincent and the Grenadines,2025,99924,47.9810480381821,12561.769166789,World Bank,2026-07-10T05:20:25.915715+00:00
VEN,"Venezuela, RB",2020,28444077,89.1399056567545,1506.04169391285,World Bank,2026-07-10T05:20:25.916812+00:00
VEN,"Venezuela, RB",2021,28237826,89.1766444746891,2004.93572921136,World Bank,2026-07-10T05:20:25.916812+00:00
VEN,"Venezuela, RB",2022,28213017,89.2132204732836,3155.04190923584,World Bank,2026-07-10T05:20:25.916812+00:00
VEN,"Venezuela, RB",2023,28300854,89.249627620225,3617.47038396528,World Bank,2026-07-10T05:20:25.916812+00:00
VEN,"Venezuela, RB",2024,28405543,89.285859883201,4244.45723136019,World Bank,2026-07-10T05:20:25.916812+00:00
VEN,"Venezuela, RB",2025,28516896,89.3219112298988,3494.8138870244,World Bank,2026-07-10T05:20:25.916812+00:00
VGB,British Virgin Islands,2020,37135,53.1709074822645,,World Bank,2026-07-10T05:20:25.914609+00:00
VGB,British Virgin Islands,2021,37809,53.972618684518,,World Bank,2026-07-10T05:20:25.914609+00:00
VGB,British Virgin Islands,2022,38319,54.795911692548,,World Bank,2026-07-10T05:20:25.914609+00:00
VGB,British Virgin Islands,2023,38985,55.6407774494219,,World Bank,2026-07-10T05:20:25.914609+00:00
VGB,British Virgin Islands,2024,39471,56.5072068980827,,World Bank,2026-07-10T05:20:25.914609+00:00
VGB,British Virgin Islands,2025,39732,57.3951909813643,,World Bank,2026-07-10T05:20:25.914609+00:00
VIR,Virgin Islands (U.S.),2020,106290,95.0974024521293,39787.3741650202,World Bank,2026-07-10T05:20:25.916812+00:00
VIR,Virgin Islands (U.S.),2021,105870,95.1604310610968,42571.0777368471,World Bank,2026-07-10T05:20:25.916812+00:00
VIR,Virgin Islands (U.S.),2022,105413,95.2171514724412,44320.909185774,World Bank,2026-07-10T05:20:25.916812+00:00
VIR,Virgin Islands (U.S.),2023,104917,95.2740790945924,,World Bank,2026-07-10T05:20:25.916812+00:00
VIR,Virgin Islands (U.S.),2024,104377,95.3312197036061,,World Bank,2026-07-10T05:20:25.916812+00:00
VIR,Virgin Islands (U.S.),2025,103792,95.388579075538,,World Bank,2026-07-10T05:20:25.916812+00:00
VNM,Viet Nam,2020,98079191,35.5706676299742,3534.03953482647,World Bank,2026-07-10T05:20:25.916812+00:00
VNM,Viet Nam,2021,98935098,36.6540656426603,3704.1935590038,World Bank,2026-07-10T05:20:25.916812+00:00
VNM,Viet Nam,2022,99680655,37.5478515625,4147.69777213621,World Bank,2026-07-10T05:20:25.916812+00:00
VNM,Viet Nam,2023,100352192,38.1298904418945,4322.82572261566,World Bank,2026-07-10T05:20:25.916812+00:00
VNM,Viet Nam,2024,100987686,38.4900703430176,4716.6599379632,World Bank,2026-07-10T05:20:25.916812+00:00
VNM,Viet Nam,2025,101598527,38.8299160351294,5065.99091899299,World Bank,2026-07-10T05:20:25.916812+00:00
VUT,Vanuatu,2020,298858,22.4186852094794,3404.30359167624,World Bank,2026-07-10T05:20:25.916812+00:00
VUT,Vanuatu,2021,305868,22.2501822422475,3576.13770954363,World Bank,2026-07-10T05:20:25.916812+00:00
VUT,Vanuatu,2022,313046,22.2541249733107,3679.53524327491,World Bank,2026-07-10T05:20:25.916812+00:00
VUT,Vanuatu,2023,320409,22.2651966823901,3708.18942411253,World Bank,2026-07-10T05:20:25.916812+00:00
VUT,Vanuatu,2024,327777,22.2866933360645,3959.87703462363,World Bank,2026-07-10T05:20:25.916812+00:00
VUT,Vanuatu,2025,335169,22.3219888836722,4038.73520713411,World Bank,2026-07-10T05:20:25.916812+00:00
WLD,World,2020,7853863139,56.4441759386598,10999.4917581781,World Bank,2026-07-10T05:20:25.913489+00:00
WLD,World,2021,7919567995,56.80922270108,12472.9074157191,World Bank,2026-07-10T05:20:25.913489+00:00
WLD,World,2022,7988550201,57.0722541398634,12876.2377124072,World Bank,2026-07-10T05:20:25.913489+00:00
WLD,World,2023,8062923417,57.3116916082902,13313.8575826001,World Bank,2026-07-10T05:20:25.913489+00:00
WLD,World,2024,8140897523,57.565600293551,13717.0909956338,World Bank,2026-07-10T05:20:25.913489+00:00
WLD,World,2025,8215424893,57.8251158115221,14405.8484595528,World Bank,2026-07-10T05:20:25.913489+00:00
WSM,Samoa,2020,211944,18.0516608994722,4099.59660548583,World Bank,2026-07-10T05:20:25.915715+00:00
WSM,Samoa,2021,213779,17.5672426452007,4021.55934894283,World Bank,2026-07-10T05:20:25.915715+00:00
WSM,Samoa,2022,215261,17.5007949951039,4132.44717734444,World Bank,2026-07-10T05:20:25.915715+00:00
WSM,Samoa,2023,216663,17.5012799804602,4822.74084650019,World Bank,2026-07-10T05:20:25.915715+00:00
WSM,Samoa,2024,218019,17.5029115108018,5392.87761915762,World Bank,2026-07-10T05:20:25.915715+00:00
WSM,Samoa,2025,219306,17.5063874123422,5872.78333308796,World Bank,2026-07-10T05:20:25.915715+00:00
XKX,Kosovo,2020,1790151,45.2268625263391,4320.58382547288,World Bank,2026-07-10T05:20:25.914609+00:00
XKX,Kosovo,2021,1786079,46.4995789423362,5269.69946181439,World Bank,2026-07-10T05:20:25.914609+00:00
XKX,Kosovo,2022,1768096,47.8001996538455,5298.1473871027,World Bank,2026-07-10T05:20:25.914609+00:00
XKX,Kosovo,2023,1682668,49.1105579101515,6220.33213919344,World Bank,2026-07-10T05:20:25.914609+00:00
XKX,Kosovo,2024,1594353,50.3214443938994,7026.6988128325,World Bank,2026-07-10T05:20:25.914609+00:00
XKX,Kosovo,2025,1576876,50.9260971650398,7899.41841135202,World Bank,2026-07-10T05:20:25.914609+00:00
YEM,"Yemen, Rep.",2020,36134863,35.7025604580302,,World Bank,2026-07-10T05:20:25.916812+00:00
YEM,"Yemen, Rep.",2021,37140230,36.0704951256305,,World Bank,2026-07-10T05:20:25.916812+00:00
YEM,"Yemen, Rep.",2022,38222876,36.3226310308295,,World Bank,2026-07-10T05:20:25.916812+00:00
YEM,"Yemen, Rep.",2023,39390799,36.5707979836506,,World Bank,2026-07-10T05:20:25.916812+00:00
YEM,"Yemen, Rep.",2024,40583164,36.8077517596594,,World Bank,2026-07-10T05:20:25.916812+00:00
YEM,"Yemen, Rep.",2025,41773878,37.0336664607078,,World Bank,2026-07-10T05:20:25.916812+00:00
ZAF,South Africa,2020,60562381,63.4373088310982,5580.60383075189,World Bank,2026-07-10T05:20:25.915715+00:00
ZAF,South Africa,2021,61502603,63.4503925883909,6828.75624590017,World Bank,2026-07-10T05:20:25.915715+00:00
ZAF,South Africa,2022,62378410,63.4766699210327,6534.24867783397,World Bank,2026-07-10T05:20:25.915715+00:00
ZAF,South Africa,2023,63212384,63.5823705163545,6034.27208964673,World Bank,2026-07-10T05:20:25.915715+00:00
ZAF,South Africa,2024,64007187,63.6917984858172,6267.186814093,World Bank,2026-07-10T05:20:25.915715+00:00
ZAF,South Africa,2025,64747319,63.8154011002522,6597.71450918774,World Bank,2026-07-10T05:20:25.915715+00:00
ZMB,Zambia,2020,19059395,43.8644489410157,951.644316655957,World Bank,2026-07-10T05:20:25.916812+00:00
ZMB,Zambia,2021,19603607,44.2353731410926,1127.16077872857,World Bank,2026-07-10T05:20:25.916812+00:00
ZMB,Zambia,2022,20152938,44.5988511178469,1447.12310138035,World Bank,2026-07-10T05:20:25.916812+00:00
ZMB,Zambia,2023,20723965,45.0285853521585,1330.72780576709,World Bank,2026-07-10T05:20:25.916812+00:00
ZMB,Zambia,2024,21314956,45.4703838491279,1187.10943350064,World Bank,2026-07-10T05:20:25.916812+00:00
ZMB,Zambia,2025,21913874,45.9171510161461,1317.87771619597,World Bank,2026-07-10T05:20:25.916812+00:00
ZWE,Zimbabwe,2020,15526888,37.0097671560802,2059.63704025274,World Bank,2026-07-10T05:20:25.916812+00:00
ZWE,Zimbabwe,2021,15797210,37.8692058859373,2613.6167414057,World Bank,2026-07-10T05:20:25.916812+00:00
ZWE,Zimbabwe,2022,16069056,38.7055207169041,2536.40197087505,World Bank,2026-07-10T05:20:25.916812+00:00
ZWE,Zimbabwe,2023,16340822,39.2919370795795,2195.22502010174,World Bank,2026-07-10T05:20:25.916812+00:00
ZWE,Zimbabwe,2024,16634373,39.8933716820696,2496.15514995576,World Bank,2026-07-10T05:20:25.916812+00:00
ZWE,Zimbabwe,2025,16950795,40.4951287431452,3021.43019873632,World Bank,2026-07-10T05:20:25.916812+00:00
